"REF_DATE","GEO","DGUID","Industry","Employment size","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1032","","","","0"
"2022-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1178","","","","0"
"2022-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1147","","","","0"
"2022-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1143","","","","0"
"2022-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1173","","","","0"
"2022-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1069","","","","0"
"2022-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1130","","","","0"
"2023-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1308","","","","0"
"2023-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1174","","","","0"
"2023-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","969","","","","0"
"2023-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1235","","","","0"
"2023-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1267","","","","0"
"2023-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1198","","","","0"
"2023-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","980","","","","0"
"2023-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1167","","","","0"
"2023-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1196","","","","0"
"2023-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1072","","","","0"
"2023-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1102","","","","0"
"2023-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1175","","","","0"
"2024-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1189","","","","0"
"2024-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1197","","","","0"
"2024-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1144","","","","0"
"2024-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1232","","","","0"
"2024-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1209","","","","0"
"2024-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1168","","","","0"
"2024-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1073","","","","0"
"2024-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1210","","","","0"
"2024-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1202","","","","0"
"2024-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1203","","","","0"
"2024-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1243","","","","0"
"2024-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1364","","","","0"
"2025-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1184","","","","0"
"2025-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1130","","","","0"
"2025-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1191","","","","0"
"2025-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1206","","","","0"
"2025-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1215","","","","0"
"2025-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1173","","","","0"
"2025-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698136","1.6.1.2","1342","","","","0"
"2015-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41404","","","","0"
"2015-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41346","","","","0"
"2015-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41403","","","","0"
"2015-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41452","","","","0"
"2015-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41272","","","","0"
"2015-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41343","","","","0"
"2015-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41377","","","","0"
"2015-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41135","","","","0"
"2015-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41189","","","","0"
"2015-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41268","","","","0"
"2016-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41109","","","","0"
"2016-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41055","","","","0"
"2016-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41056","","","","0"
"2016-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41115","","","","0"
"2016-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41166","","","","0"
"2016-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41188","","","","0"
"2016-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","40908","","","","0"
"2016-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41068","","","","0"
"2016-09","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41100","","","","0"
"2016-10","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","40839","","","","0"
"2016-11","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","40990","","","","0"
"2016-12","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41081","","","","0"
"2017-01","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41133","","","","0"
"2017-02","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41158","","","","0"
"2017-03","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41158","","","","0"
"2017-04","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41115","","","","0"
"2017-05","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41158","","","","0"
"2017-06","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41201","","","","0"
"2017-07","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41168","","","","0"
"2017-08","Canada","2016A000011124","Manufacturing [31-33]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699704","1.6.1.3","41027","","","","0"
